Sample,Data
Sample 4,2
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,4
Sample 4,1
Sample 4,5
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,1
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,3
Sample 4,1
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,5
Sample 4,5
Sample 4,4
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,1
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,1
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,4
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,6
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,2
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,4
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,4
Sample 4,4
Sample 4,1
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,6
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,6
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,2
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,4
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,4
Sample 4,1
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,4
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,1
Sample 4,5
Sample 4,6
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,4
Sample 4,4
Sample 4,4
Sample 4,4
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,6
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,3
Sample 4,6
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,3
Sample 4,2
Sample 4,3
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,5
Sample 4,2
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,2
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,6
Sample 4,1
Sample 4,5
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,4
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,2
Sample 4,1
Sample 4,5
Sample 4,5
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,1
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,2
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,3
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,2
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,3
Sample 4,3
Sample 4,3
Sample 4,4
Sample 4,1
Sample 4,6
Sample 4,5
Sample 4,5
Sample 4,4
Sample 4,5
Sample 4,3
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,2
Sample 4,6
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,5
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,5
Sample 4,1
Sample 4,3
Sample 4,2
Sample 4,4
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,5
Sample 4,4
Sample 4,1
Sample 4,2
Sample 4,2
Sample 4,5
Sample 4,3
Sample 4,6
Sample 4,1
Sample 4,4
Sample 4,2
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,3
Sample 4,2
Sample 4,2
Sample 4,3
Sample 4,6
Sample 4,5
Sample 4,3
Sample 4,6
Sample 4,6
Sample 4,2
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,4
Sample 4,4
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,1
Sample 4,3
Sample 4,1
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,6
Sample 4,3
Sample 4,4
Sample 4,5
Sample 4,1
Sample 4,5
Sample 4,3
Sample 4,4
Sample 4,2
Sample 4,3
Sample 4,5
Sample 4,1
Sample 4,6
Sample 4,4
Sample 4,6
Sample 4,4
Sample 4,5
Sample 4,1
